drug_name	gene_name
N6022	ADH5
O-acetyl-L-serine	PTGS1
OAC2	POU5F1
obatoclax	BCL2
obeticholic-acid	NR1H4
obidoxime	ACHE
ochromycinone	STAT3
ocinaplon	GABRA1
ocinaplon	GABRA2
ocinaplon	GABRA3
ocinaplon	GABRA5
octopamine	F10
octopamine	TAAR1
octreotide	SSTR2
octreotide	SSTR3
octreotide	SSTR5
OC000459	PTGDR2
odanacatib	CTSK
ODQ	GUCY1A2
ODQ	GUCY1A3
ODQ	GUCY1B3
OF-1	BRD1
OG-L002	KDM1A
OICR-9429	WDR5
olanzapine	ADRA1A
olanzapine	ADRA1B
olanzapine	ADRA2A
olanzapine	ADRA2B
olanzapine	ADRA2C
olanzapine	ADRB1
olanzapine	ADRB2
olanzapine	ADRB3
olanzapine	CHRM1
olanzapine	CHRM2
olanzapine	CHRM3
olanzapine	CHRM4
olanzapine	CHRM5
olanzapine	DRD1
olanzapine	DRD2
olanzapine	DRD3
olanzapine	DRD4
olanzapine	DRD5
olanzapine	GABRA1
olanzapine	GABRA2
olanzapine	GABRA3
olanzapine	GABRA4
olanzapine	GABRA5
olanzapine	GABRA6
olanzapine	GABRB1
olanzapine	GABRB2
olanzapine	GABRB3
olanzapine	GABRD
olanzapine	GABRE
olanzapine	GABRG1
olanzapine	GABRG2
olanzapine	GABRG3
olanzapine	GABRP
olanzapine	GABRQ
olanzapine	HRH1
olanzapine	HRH2
olanzapine	HRH4
olanzapine	HTR1A
olanzapine	HTR1B
olanzapine	HTR1D
olanzapine	HTR1E
olanzapine	HTR1F
olanzapine	HTR2A
olanzapine	HTR2B
olanzapine	HTR2C
olanzapine	HTR3A
olanzapine	HTR5A
olanzapine	HTR6
olanzapine	HTR7
olaparib	PARP1
olaparib	PARP2
OLDA	GPR119
oleamide	HTR7
oleamide	PLA2G2A
oleanolic-acid	GPBAR1
oleoylethanolamide	CNR1
oleoylethanolamide	GPR119
oleoylethanolamide	GPR55
oleoylethanolamide	PPARA
oleuropein	GPER1
oligomycin-A	ATP5A1
olmesartan	AGTR1
olmesartan-medoxomil	AGTR1
olmutinib	BTK
olmutinib	EGFR
olomoucine	CDK1
olomoucine	CDK2
olomoucine	CDK5
olomoucine	MAPK1
olopatadine	HRH1
olopatadine	S100A1
olopatadine	S100A12
olopatadine	S100A13
olopatadine	S100A2
olopatadine	S100B
olprinone	PDE3A
olsalazine	IFNG
olsalazine	TPMT
oltipraz	ANG
olvanil	CNR1
olvanil	GPR119
olvanil	TRPV1
omapatrilat	ACE
omapatrilat	MME
omarigliptin	DPP4
OMDM-2	GPR119
omecamtiv-mecarbil	MYBPC3
omeprazole	ATP4A
omeprazole	CLCN2
omeprazole-magnesium	ATP4A
omeprazole-magnesium	ATP4B
ONC201	TNFSF10
ondansetron	HTR3A
ondansetron	HTR3B
ONO-AE3-208	PTGER4
ONO-4059	BTK
ONO-4817	MMP8
ONO-8130	PTGER1
ON123300	CDK4
ON123300	NUAK1
ON123300	PDGFRB
OPC-21268	AVPR1A
OPC-21268	AVPR2
OPC-21268	OXTR
opicapone	COMT
OR-486	COMT
orantinib	AURKA
orantinib	AURKB
orantinib	EGFR
orantinib	FGFR1
orantinib	FGFR2
orantinib	KDR
orantinib	PDGFRA
orantinib	PDGFRB
ORE1001	ACE2
ORG-12962	HTR2A
ORG-12962	HTR2B
ORG-12962	HTR2C
ORG-25543	GLRB
ORG-25543	SLC6A5
ORG-27569	CNR1
ORG-9768	ADRA2A
oridonin	BCL2
orlistat	CNR1
orlistat	DAGLA
orlistat	DAGLB
orlistat	FASN
orlistat	LIPF
orlistat	PNLIP
ornithine	GPRC6A
orotic-acid	DHODH
orphanin-fq	OPRL1
orphanin-fq	OPRM1
orteronel	CYP17A1
ORY-1001	KDM1A
oseltamivir-phosphate	CES1
oseltamivir-phosphate	NEU1
oseltamivir-phosphate	NEU2
osemozotan	HTR1A
OSI-027	MTOR
OSI-420	EGFR
OSI-930	FLT1
OSI-930	KDR
OSI-930	KIT
osimertinib	EGFR
ospemifene	ESR1
ospemifene	ESR2
ostarine	AR
OT-R-antagonist-1	AVPR1A
OT-R-antagonist-1	OXTR
otamixaban	F10
otenzepad	CHRM1
otenzepad	CHRM2
otenzepad	CHRM3
otenzepad	CHRM4
otenzepad	CHRM5
otilonium	CACNA1C
OTS167	MELK
OTX015	BRD2
OTX015	BRD3
OTX015	BRD4
ouabain	ATP1A1
OXA-06	ROCK1
OXA-06	ROCK2
oxaprozin	PTGS1
oxaprozin	PTGS2
oxatomide	HRH1
oxcarbazepine	SCN10A
oxcarbazepine	SCN11A
oxcarbazepine	SCN1A
oxcarbazepine	SCN2A
oxcarbazepine	SCN3A
oxcarbazepine	SCN4A
oxcarbazepine	SCN5A
oxcarbazepine	SCN7A
oxcarbazepine	SCN8A
oxcarbazepine	SCN9A
OXF-BD-02	BRD4
oxfenicine	CPT1A
oxfenicine	CPT1B
oxibendazole	TUBB
oxibendazole	TUBB4B
oxotremorine-M	CHRM1
oxotremorine-M	CHRM2
oxotremorine-M	CHRM3
oxotremorine-M	CHRM4
oxotremorine-sesquifumarate	CHRM1
oxotremorine-sesquifumarate	CHRM2
oxotremorine-sesquifumarate	CHRM3
oxotremorine-sesquifumarate	CHRM4
oxprenolol	ADRB1
oxybenzone	LIPE
oxybuprocaine	SCN10A
oxybutynin	CHRM1
oxybutynin	CHRM2
oxybutynin	CHRM3
oxymetazoline	ADRA1A
oxymetazoline	ADRA1B
oxymetazoline	ADRA1D
oxymetazoline	ADRA2A
oxymetazoline	ADRA2B
oxymetazoline	ADRA2C
oxymetazoline	HTR1B
oxymetazoline	HTR1D
oxymetazoline	HTR2C
oxyphenonium	CHRM1
oxyphenonium	CHRM3
oxypurinol	XDH
oxyquinoline	METAP2
oxytocin	AVPR1A
oxytocin	AVPR1B
oxytocin	AVPR2
oxytocin	OXTR
ozagrel	TBXAS1
ozanimod	S1PR1
O4I1	POU5F1
O6-benzylguanine	MGMT
PA-452	RXRA
PAC-1	CASP3
paclitaxel	BCL2
paclitaxel	MAP2
paclitaxel	MAP4
paclitaxel	MAPT
paclitaxel	NR1I2
paclitaxel	TLR4
paclitaxel	TUBA1A
paclitaxel	TUBA1B
paclitaxel	TUBA1C
paclitaxel	TUBA3C
paclitaxel	TUBA3D
paclitaxel	TUBA3E
paclitaxel	TUBA4A
paclitaxel	TUBB
paclitaxel	TUBB1
paclitaxel	TUBB2A
paclitaxel	TUBB2B
paclitaxel	TUBB3
paclitaxel	TUBB4A
paclitaxel	TUBB4B
paclitaxel	TUBB6
paclitaxel	TUBB8
PACOCF3	PLA2G4A
pacritinib	FLT3
pacritinib	JAK1
pacritinib	JAK2
pacritinib	JAK3
palbociclib	CDK4
palbociclib	CDK6
paliperidone	DRD2
paliperidone	HTR2A
palmatine-chloride	CYP3A4
palmitoylethanolamide	CNR2
palmitoylethanolamide	GPR119
palmitoylethanolamide	GPR55
palomid-529	MTOR
palonosetron	HTR3A
palosuran	UTS2R
palovarotene	RARG
pamidronate	FDPS
pancuronium	CHRM2
pancuronium	CHRM3
pancuronium	CHRNA1
pancuronium	CHRNA2
panobinostat	HDAC1
panobinostat	HDAC2
panobinostat	HDAC3
panobinostat	HDAC4
panobinostat	HDAC6
panobinostat	HDAC7
panobinostat	HDAC8
panobinostat	HDAC9
pantoprazole	ATP4A
PAOPA	DRD2
papaverine	PDE10A
papaverine	PDE4B
papaverine	PDE5A
para-toluenesulfonamide	CA12
para-toluenesulfonamide	CA2
para-toluenesulfonamide	CA6
para-toluenesulfonamide	CA9
paracetamol	FAAH
paracetamol	PTGS1
paracetamol	PTGS2
paracetamol	TRPV1
paramethadione	CACNA1G
parbendazole	TUBB
pardoprunox	DRD2
pardoprunox	DRD3
pardoprunox	DRD4
pardoprunox	HTR1A
pardoprunox	HTR7
parecoxib	LTF
pargyline	MAOA
pargyline	MAOB
paricalcitol	VDR
paroxetine	CHRM1
paroxetine	CHRM2
paroxetine	CHRM3
paroxetine	CHRM4
paroxetine	CHRM5
paroxetine	HTR2A
paroxetine	SLC6A2
paroxetine	SLC6A4
parthenolide-(-)	HDAC1
parthenolide-(alternate-stereo)	IKBKB
parthenolide-(alternate-stereo)	RELA
pasireotide	SSTR1
pasireotide	SSTR2
pasireotide	SSTR3
pasireotide	SSTR5
pazopanib	CSF1R
pazopanib	FGF1
pazopanib	FGFR1
pazopanib	FGFR3
pazopanib	FLT1
pazopanib	FLT4
pazopanib	ITK
pazopanib	KDR
pazopanib	KIT
pazopanib	PDGFRA
pazopanib	PDGFRB
pazopanib	SH2B3
PCA-4248	PTAFR
PCI-24781	HDAC1
PCI-24781	HDAC2
PCI-24781	HDAC3
PCI-24781	HDAC6
PCI-29732	BTK
PCI-34051	HDAC1
PCI-34051	HDAC10
PCI-34051	HDAC6
PCI-34051	HDAC8
PCO-400	KCNJ8
PD-0325901	MAP2K1
PD-102807	CHRM4
PD-118057	KCNH2
PD-123319	AGTR2
PD-128907	DRD2
PD-128907	DRD3
PD-153035	EGFR
PD-153035	KDR
PD-156707	EDNRA
PD-156707	EDNRB
PD-158780	EGFR
PD-160170	NPY1R
PD-161570	FGFR1
PD-166285	EGFR
PD-166285	FGFR1
PD-166285	PDGFRB
PD-166285	PKMYT1
PD-166285	SRC
PD-166285	WEE1
PD-166793	MMP13
PD-166793	MMP2
PD-166793	MMP3
PD-168077	DRD2
PD-168393	EGFR
PD-168393	ERBB2
PD-168393	SRC
PD-168568	DRD2
PD-168568	DRD4
PD-173074	FGFR1
PD-173074	FGFR2
PD-173074	FGFR3
PD-173074	FGFR4
PD-173074	FLT1
PD-173074	FLT4
PD-173074	KDR
PD-173074	PDGFRA
PD-173074	PDGFRB
PD-173212	CACNA1B
PD-184352	MAP2K1
PD-184352	MAP3K1
PD-184352	MAP3K2
PD-198306	MAP2K1
PD-198306	MAP2K2
PD-407824	WEE1
PD-81723	ADORA1
PD-98059	AKT1
PD-98059	CHEK1
PD-98059	GSK3B
PD-98059	LCK
PD-98059	MAP2K1
PD-98059	MAPK1
PD-98059	MAPK11
PD-98059	MAPK12
PD-98059	MAPK14
PD-98059	MAPK8
PD-98059	PRKCA
PD-98059	RAF1
PD-98059	ROCK1
PD-98059	RPS6KB1
PD-98059	SGK1
PDE10-IN-1	PDE10A
PDP-EA	FAAH
PD1-PDL-inhibitor-1	CD274
peficitinib	JAK1
peficitinib	JAK2
peficitinib	JAK3
pefloxacin	TOP2A
pelanserin	HTR2A
pelitinib	EGFR
pemetrexed	ATIC
pemetrexed	DHFR
pemetrexed	GART
pemetrexed	TYMS
pemirolast	HRH1
penbutolol	ADRB1
penbutolol	ADRB2
penbutolol	HTR1A
penbutolol	HTR1B
penfluridol	CACNA1G
pentagastrin	CCKBR
pentamidine	TRDMT1
pentolinium	CHRNA10
pentolinium	CHRNA3
pentolinium	CHRNA4
pentolinium	CHRNB4
pentostatin	ADA
pentoxifylline	ADORA1
pentoxifylline	ADORA2A
pentoxifylline	ADORA2B
pentoxifylline	ADRA2B
pentoxifylline	NT5E
pentoxifylline	PDE10A
pentoxifylline	PDE1A
pentoxifylline	PDE1B
pentoxifylline	PDE1C
pentoxifylline	PDE2A
pentoxifylline	PDE3A
pentoxifylline	PDE3B
pentoxifylline	PDE4A
pentoxifylline	PDE4B
pentoxifylline	PDE4C
pentoxifylline	PDE4D
pentoxifylline	PDE5A
pentoxifylline	PDE6A
pentoxifylline	PDE6B
pentoxifylline	PDE6C
pentoxifylline	PDE6D
pentoxifylline	PDE6G
pentoxifylline	PDE6H
pentoxifylline	PDE7A
pentoxifylline	PDE7B
pentoxifylline	PDE8A
pentoxifylline	PDE8B
pentoxifylline	PDE9A
pentoxifylline	TNF
pepstatin	CTSB
pepstatin	CTSD
pepstatin	CTSL
pepstatin	REN
peretinoin	RXRA
pergolide	ADRA1A
pergolide	ADRA1B
pergolide	ADRA1D
pergolide	ADRA2A
pergolide	ADRA2B
pergolide	ADRA2C
pergolide	DRD1
pergolide	DRD2
pergolide	DRD3
pergolide	DRD4
pergolide	DRD5
pergolide	HTR1A
pergolide	HTR1B
pergolide	HTR1D
pergolide	HTR2A
pergolide	HTR2B
pergolide	HTR2C
perhexiline	CPT1A
perifosine	AKT1
perillyl-alcohol	FNTA
perindopril	ACE
perindoprilat	ACE
perospirone	DRD2
perospirone	DRD3
perospirone	DRD4
perphenazine	CALM1
perphenazine	DRD1
perphenazine	DRD2
perphenazine	HRH1
perphenazine	HTR2A
perphenazine	HTR2C
perphenazine	HTR6
perphenazine	HTR7
perzinfotel	GRIN1
perzinfotel	GRIN2A
perzinfotel	GRIN2B
PETCM	CASP3
pevonedistat	NAE1
pevonedistat	UBA3
pexidartinib	CSF1R
pexidartinib	FLT3
pexidartinib	KIT
pexmetinib	MAPK14
pexmetinib	TEK
PF-02545920	PDE10A
PF-03049423	PDE5A
PF-03758309	PAK4
PF-03814735	AURKA
PF-03814735	AURKB
PF-04217903	MET
PF-04418948	PTGER2
PF-04447943	PDE9A
PF-04457845	FAAH
PF-04620110	DGAT1
PF-04691502	MTOR
PF-04691502	PIK3CA
PF-04885614	SCN10A
PF-04937319	GCK
PF-05190457	GHSR
PF-05212384	MTOR
PF-05212384	PIK3CA
PF-06447475	LRRK2
PF-06463922	ALK
PF-06463922	FES
PF-06463922	ROS1
PF-3274167	AVPR1A
PF-3274167	OXTR
PF-3845	FAAH
PF-429242	MBTPS1
PF-431396	PTK2
PF-431396	PTK2B
PF-4708671	RPS6KB1
PF-477736	CHEK1
PF-477736	CHEK2
PF-4800567	CSNK1D
PF-4800567	CSNK1E
PF-4981517	CYP3A4
PF-5274857	SMO
PF-562271	PTK2
PF-562271	PTK2B
PF-573228	CDK1
PF-573228	CDK2
PF-573228	CDK7
PF-573228	GSK3B
PF-573228	IKBKB
PF-670462	CSNK1D
PF-670462	CSNK1E
PF-750	FAAH
PF-8380	ENPP2
PF-915275	HSD11B1
PFI-1	BRD4
PFI-3	PBRM1
PFI-3	SMARCA4
PFI-4	BRPF1
PFK-015	PFKFB3
PFK-158	PFKFB3
PGL5001	MAPK10
PGL5001	MAPK8
PGL5001	MAPK9
PH-797804	MAPK11
PH-797804	MAPK14
PHA-568487	CHRNA7
PHA-665752	MET
PHA-680632	AURKA
PHA-680632	AURKB
PHA-680632	AURKC
PHA-767491	CDK1
PHA-767491	RPS6KB1
PHA-793887	CDK1
PHA-793887	CDK2
PHA-793887	CDK4
PHA-793887	CDK5
PHA-793887	CDK7
PHA-793887	CDK9
PHA-848125	CDK2
PHA-848125	CDK4
PHA-848125	CDK7
PHA-848125	NTRK1
PHCCC	GRM1
PHCCC	GRM4
phenacemide	SCN10A
phenacemide	SCN11A
phenacemide	SCN1A
phenacemide	SCN2A
phenacemide	SCN3A
phenacemide	SCN4A
phenacemide	SCN5A
phenacemide	SCN7A
phenacemide	SCN8A
phenacemide	SCN9A
phenacetin	PTGS1
phenazone	PTGS1
phenazone	PTGS2
phenazopyridine	SCN1A
phenelzine	ABAT
phenelzine	AOC3
phenelzine	GAD2
phenelzine	GPT
phenelzine	GPT2
phenelzine	MAOA
phenelzine	MAOB
phenelzine	SLC6A2
phenelzine	SLC6A3
phenelzine	SLC6A4
phenethyl-isothiocyanate	CYP2E1
phenformin	KCNJ8
phenformin	PRKAA1
phenindamine	HRH1
phenindione	VKORC1
pheniramine	HRH1
phenol	CA1
phenol	CA12
phenol	CA14
phenol	CA2
phenol	CA4
phenol	CA9
phenolphthalein	UGT1A9
phenoxybenzamine	ADRA1A
phenoxybenzamine	ADRA1B
phenoxybenzamine	ADRA1D
phenoxybenzamine	ADRA2A
phenoxybenzamine	ADRA2B
phenoxybenzamine	ADRA2C
phenprocoumon	VKORC1
phenserine	ACHE
phenserine	BCHE
phentolamine	ADRA1A
phentolamine	ADRA1B
phentolamine	ADRA1D
phentolamine	ADRA2A
phentolamine	ADRA2B
phentolamine	ADRA2C
phenylbutazone	PTGIS
phenylbutazone	PTGS1
phenylbutazone	PTGS2
phenylbutyrate	HDAC1
phenylephrine	ADRA1A
phenylephrine	ADRA1B
phenylephrine	ADRA1D
phenytoin	SCN10A
phenytoin	SCN11A
phenytoin	SCN1A
phenytoin	SCN2A
phenytoin	SCN3A
phenytoin	SCN4A
phenytoin	SCN5A
phenytoin	SCN7A
phenytoin	SCN8A
phenytoin	SCN9A
PhiKan-083	TP53
phloretin	AQP9
phloretin	CLCN3
phloretin	SLC23A1
phlorizin	SLC5A1
phlorizin	SLC5A11
phlorizin	SLC5A2
phlorizin	SLC5A3
phortress	AHR
PHP-501	GABRA1
PHP-501	GABRB2
PHP-501	GABRG2
PHT-427	AKT2
PHT-427	PDPK1
PHTPP	ESR2
physostigmine	ACHE
physostigmine	BCHE
phytonadione	BGLAP
phytonadione	GGCX
PI-103	MTOR
PI-103	PIK3CA
PI-103	PIK3CB
PI-103	PIK3CD
PI-103	PIK3CG
PI-103	PRKDC
piboserod	HTR2B
piboserod	HTR4
picartamide	ATP4A
piceatannol	ATP5A1
piceatannol	ATP5B
piceatannol	ATP5C1
piceatannol	IRF3
piclamilast	PDE4A
piclamilast	PDE4B
piclamilast	PDE4C
piclamilast	PDE4D
picotamide	TBXA2R
picrotin	GLRA1
picrotin	GLRA2
picrotin	GLRA3
picrotin	GLRB
picrotoxinin	GLRA1
picrotoxinin	GLRA2
picrotoxinin	GLRA3
picrotoxinin	GLRB
picrotoxinin	HTR3A
picrotoxinin	HTR3B
pidolic-acid	ADAM28
pidolic-acid	AMY1A
pidolic-acid	AMY2A
pidolic-acid	AMY2B
pidolic-acid	ANG
pidolic-acid	CCL8
pidolic-acid	HCRT
pidolic-acid	IGLC1
pidolic-acid	KRTAP5-2
pidolic-acid	TFF2
pidolic-acid	VEGFA
pifithrin-alpha	TP53
pifithrin-cyclic	TP53
pifithrin-mu	HSPA1A
pifithrin-mu	TP53
PIK-293	PIK3CA
PIK-293	PIK3CB
PIK-293	PIK3CD
PIK-293	PIK3CG
PIK-294	PIK3CB
PIK-294	PIK3CD
PIK-294	PIK3CG
PIK-75	PIK3CA
PIK-75	PIK3CB
PIK-75	PIK3CD
PIK-75	PIK3CG
PIK-75	PRKDC
PIK-93	PI4KB
PIK-93	PIK3C3
PIK-93	PIK3CG
pilocarpine	CHRM1
pilocarpine	CHRM2
pilocarpine	CHRM3
pilocarpine	CHRM4
pilocarpine	CHRM5
pilsicainide	SCN5A
PIM-1-Inhibitor-2	PIM1
pimavanserin	DRD2
pimavanserin	HTR2A
pimobendan	PDE3A
pimozide	CACNA1I
pimozide	CALM1
pimozide	DRD1
pimozide	DRD2
pimozide	DRD3
pimozide	DRD4
pimozide	DRD5
pimozide	HRH1
pimozide	HTR1A
pimozide	HTR2A
pimozide	KCNA10
pimozide	KCNH2
pinacidil	ABCC8
pinacidil	ABCC9
pinaverium	CACNA1C
pindolol	ADRB1
pindolol	ADRB2
pindolol	HTR1A
pindolol	HTR2A
pindolol	HTR2B
pindolol-(-)	HTR1A
pinocembrin	CYP1B1
pioglitazone	PPARG
pioglitazone	TRPM3
pipamperone	DRD2
pipamperone	HRH1
pipamperone	HTR1A
pipamperone	HTR1B
pipamperone	HTR1D
pipamperone	HTR2A
pipecuronium	CHRM2
pipecuronium	CHRM3
pipecuronium	CHRNA2
pipenzolate	CHRM1
piperazine	GABRB3
piperidolate	CHRM1
piperine	MAOA
piperine	MAOB
piperine	TRPV1
pipotiazine	DRD1
pipotiazine	DRD2
pipotiazine	HTR1A
pipotiazine	HTR2A
pipotiazine-palmitate	DRD1
pipotiazine-palmitate	DRD2
pipotiazine-palmitate	HTR1A
pipotiazine-palmitate	HTR2A
piracetam	GRIA1
piracetam	GRIA2
piracetam	GRIA3
piracetam	GRIA4
pirarubicin	TOP2A
pirenperone	HTR2A
pirenperone	HTR7
pirenzepine	CHRM1
pirenzepine	CHRM2
pirenzepine	CHRM3
pirenzepine	CHRM4
pirenzepine	CHRM5
piretanide	SLC12A1
piretanide	SLC12A2
pirfenidone	FURIN
pirfenidone	TNF
piribedil	ADRA1A
piribedil	ADRA2A
piribedil	ADRA2C
piribedil	DRD2
piribedil	DRD3
piribedil	DRD4
piribedil	HTR1A
piribedil	HTR2B
piricapiron	HTR2A
pirinixic-acid	PPARA
pirlindole	MAOA
piroxicam	PTGS1
piroxicam	PTGS2
piroximone	PDE3A
PIT	P2RY1
pitavastatin	HMGCR
pitolisant	HRH3
pivagabine	CRHR1
pivagabine	CRHR2
pivanex	HDAC1
pivanex	HDAC2
pivanex	HDAC3
pivanex	HDAC8
pixantrone	TOP2A
pizotifen	HTR1A
pizotifen	HTR2A
pizotifen	HTR2C
PI4KIII-beta-inhibitor-1	PI4K2B
PJ-34	EEF2
PJ-34	PARP1
PJ-34	PARP15
PJ-34	PARP3
PK-THPP	KCNK9
PK-11195	TSPO
PK-44	DPP4
PKI-166	EGFR
PKI-179	MTOR
plerixafor	ACKR3
plerixafor	CCR4
plerixafor	CXCR4
plovamer-acetate	TAT
plovamer-acetate	TH
plovamer-acetate	YARS
plovamer-acetate	YARS2
plurisin-1	SCD
PLX4720	BRAF
PLX4720	KDR
PLX647	CSF1R
PLX647	KIT
PLX8394	BRAF
PMPA	FOLH1
PNU-120596	CHRNA7
PNU-142633	HTR1D
PNU-177864	DRD3
PNU-22394	HTR2A
PNU-22394	HTR2B
PNU-22394	HTR2C
PNU-22394	MAOA
PNU-22394	MAOB
PNU-282987	CHRNA7
PNU-74654	CTNNB1
PNU-74654	TCF4
PNU-89843	GABBR1
podophyllotoxin	IGF1R
podophyllotoxin	TOP2A
podophyllotoxin	TUBA4A
podophyllotoxin	TUBB
polydatin	ICAM1
polyinosine	HPRT1
polyinosine	IMPDH2
polyinosine	PYGM
polythiazide	SLC12A3
ponatinib	ABL1
ponatinib	BCR
ponatinib	FGFR1
ponatinib	FGFR2
ponatinib	FGFR3
ponatinib	FGFR4
ponatinib	FLT3
ponatinib	KDR
ponatinib	KIT
ponatinib	LCK
ponatinib	LYN
ponatinib	PDGFRA
ponatinib	RET
ponatinib	SRC
ponatinib	TEK
ponesimod	S1PR1
posaconazole	CYP3A4
potassium-canrenoate	NR3C2
pozanicline	CHRNA4
pozanicline	CHRNB2
poziotinib	EGFR
poziotinib	ERBB2
poziotinib	ERBB4
PP-1	HCK
PP-1	RET
PP-121	ABL1
PP-121	EGFR
PP-121	HCK
PP-121	KDR
PP-121	MTOR
PP-121	PDGFRA
PP-121	PIK3CA
PP-121	PIK3CB
PP-121	PIK3CD
PP-121	PIK3CG
PP-121	PRKDC
PP-121	SRC
PP-2	ABL1
PP-2	LCK
PP-2	RIPK2
PP-2	SRC
PPT	ESR1
PPY-A	ABL1
PPY-A	BCR
PP242	MTOR
PP242	PASK
PQ-401	IGF1R
practolol	ADRB1
pralatrexate	DHFR
pralidoxime	ACHE
pralidoxime	BCHE
pralidoxime-chloride	ACHE
pralidoxime-chloride	BCHE
pramipexole	ADRA2A
pramipexole	ADRA2B
pramipexole	ADRA2C
pramipexole	DRD1
pramipexole	DRD2
pramipexole	DRD3
pramipexole	DRD4
pramipexole	DRD5
pramipexole	HTR1A
pramipexole	HTR1B
pramipexole	HTR1D
pramipexole	HTR2A
pramipexole	HTR2B
pramipexole	HTR2C
pranidipine	CACNA1C
pranlukast	CYSLTR1
pranlukast	CYSLTR2
pranlukast	IL5
pranlukast	MUC2
pranlukast	NFKB1
pranlukast	RNASE3
pranlukast	TNF
prasugrel	P2RY12
pravadoline	CNR1
pravadoline	CNR2
pravastatin	HMGCR
pravastatin	SLCO1B1
prazosin	ADRA1A
prazosin	ADRA1B
prazosin	ADRA1D
prazosin	ADRA2A
prazosin	ADRA2B
prazosin	ADRA2C
prazosin	KCNH2
prazosin	KCNH6
prazosin	KCNH7
PRE-084	SIGMAR1
preclamol	DRD2
prednicarbate	PLA2G1B
prednisolone	NR3C1
prednisolone	NR3C2
prednisolone	SERPINA6
prednisolone-acetate	NR3C1
prednisolone-hemisuccinate	NR3C1
prednisolone-sodium-phosphate	NR3C1
prednisone	HSD11B1
prednisone	NR3C1
pregnenolone	SULT2B1
pregnenolone-succinate	CYP17A1
preladenant	ADORA1
preladenant	ADORA2A
preladenant	ADORA2B
preladenant	ADORA3
pretomanid	FASN
prilocaine	SCN5A
PRIMA1	ACHE
primidone	CHRNA4
primidone	CHRNA7
primidone	GABRA1
primidone	GABRA2
primidone	GABRA3
primidone	GABRA4
primidone	GABRA5
primidone	GABRA6
primidone	GABRB1
primidone	GABRB2
primidone	GABRB3
primidone	GABRD
primidone	GABRE
primidone	GABRG1
primidone	GABRG2
primidone	GABRG3
primidone	GABRP
primidone	GABRQ
primidone	GRIA2
primidone	GRIK2
primidone	SCN10A
primidone	SCN11A
primidone	SCN1A
primidone	SCN2A
primidone	SCN3A
primidone	SCN4A
primidone	SCN5A
primidone	SCN7A
primidone	SCN8A
primidone	SCN9A
prinaberel	ESR2
prinaberel	NCOA1
priralfinamide	CACNA1B
proadifen	NOS1
probenecid	PANX1
probenecid	SLC22A11
probenecid	SLC22A6
probenecid	SLC22A8
probenecid	SLCO1C1
probucol	ABCA1
probucol	ABCB11
probucol	CES1
procainamide	DNMT1
procainamide	SCN5A
procaine	CHRNA2
procaine	GRIN3A
procaine	HTR3A
procaine	KCNMA1
procaine	KCNMB1
procaine	KCNMB2
procaine	KCNMB3
procaine	KCNMB4
procaine	KCNN1
procaine	KCNN2
procaine	KCNN3
procaine	KCNN4
procaine	MAOA
procaine	MAOB
procaine	RYR1
procaine	RYR2
procaine	SCN10A
procaine	SLC6A3
procaterol	ADRB2
prochlorperazine	DRD1
prochlorperazine	DRD2
prochlorperazine	DRD3
prochlorperazine	DRD4
profenamine	CHRM1
proflavine-hemisulfate	F2
progesterone	CATSPER1
progesterone	CATSPER2
progesterone	CATSPER3
progesterone	CATSPER4
progesterone	CYP17A1
progesterone	ESR1
progesterone	NR3C2
progesterone	OPRK1
progesterone	PGR
progesterone	TRPC5
proglumetacin	PTGS1
proglumetacin	PTGS2
proglumide	CCKAR
proglumide	CCKBR
proguanil	DHFR
promazine	ADRA1A
promazine	ADRA1B
promazine	ADRA1D
promazine	CHRM1
promazine	CHRM2
promazine	CHRM3
promazine	CHRM4
promazine	CHRM5
promazine	DRD1
promazine	DRD2
promazine	DRD3
promazine	DRD4
promazine	HRH1
promazine	HTR2A
promazine	HTR2C
promestriene	ESR1
promethazine	HRH1
propacetamol	PTGS2
propafenone	ADRB1
propafenone	ADRB2
propafenone	KCNA5
propafenone	KCNH2
propagermanium	CCR2
propantheline	CHRM1
propantheline	CHRM2
propantheline	CHRM3
propantheline	CHRM4
propentofylline	PDE1A
propidium-iodide	ACHE
propiverine	CHRM1
propofol	FAAH
propofol	GABRA1
propofol	GABRA2
propofol	GABRA3
propofol	GABRA4
propofol	GABRA5
propofol	GABRA6
propofol	GABRB1
propofol	GABRB2
propofol	GABRB3
propofol	GABRD
propofol	GABRE
propofol	GABRG1
propofol	GABRG2
propofol	GABRG3
propofol	GABRP
propofol	GABRQ
propofol	SCN2A
propofol	SCN4A
propranolol	ADRB1
propranolol	ADRB2
propranolol-(R)	ADRB2
propranolol-(R)	ADRB3
propranolol-(S)	ADRB1
propranolol-(S)	HTR1A
propranolol-(S)	HTR5A
propranolol-(S)	SLC10A1
propylthiouracil	DIO1
propylthiouracil	TPO
proquazone	PTGS1
proquazone	PTGS2
protirelin	TRHR
protoporphyrin-IX	HMOX1
protriptyline	SLC6A2
protriptyline	SLC6A4
proxyfan	HRH3
proxymetacaine	SCN10A
proxymetacaine	SCN5A
PRT062070	SYK
PRT062607	FGR
PRT062607	MAP3K9
PRT062607	SYK
PRT4165	PRC1
prucalopride	HTR4
pruvanserin	HTR2A
pruvanserin	HTR2C
PRX-08066	HTR2B
