drug	event
prazosin	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
prazosin	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
prazosin	KEGG_CALCIUM_SIGNALING_PATHWAY
prazosin	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
prazosin	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION
prazosin	KEGG_CALCIUM_SIGNALING_PATHWAY
prazosin	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
prazosin	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION
prazosin	KEGG_CALCIUM_SIGNALING_PATHWAY
prazosin	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
prazosin	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION
pravastatin	KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS
pramipexole	KEGG_CALCIUM_SIGNALING_PATHWAY
pramipexole	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
pramipexole	KEGG_GAP_JUNCTION
pramipexole	KEGG_CALCIUM_SIGNALING_PATHWAY
pramipexole	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
pramipexole	KEGG_GAP_JUNCTION
pramipexole	KEGG_CALCIUM_SIGNALING_PATHWAY
pramipexole	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
pramipexole	KEGG_GAP_JUNCTION
pramipexole	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
pramipexole	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
pramipexole	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
pramipexole	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
pramipexole	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
pramipexole	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
posaconazole	KEGG_LINOLEIC_ACID_METABOLISM
posaconazole	KEGG_STEROID_HORMONE_BIOSYNTHESIS
posaconazole	KEGG_RETINOL_METABOLISM
posaconazole	KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
posaconazole	KEGG_DRUG_METABOLISM_CYTOCHROME_P450
posaconazole	KEGG_DRUG_METABOLISM_OTHER_ENZYMES
pitavastatin	KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS
piroxicam	KEGG_ARACHIDONIC_ACID_METABOLISM
piroxicam	KEGG_VEGF_SIGNALING_PATHWAY
piroxicam	KEGG_LEISHMANIA_INFECTION
piroxicam	KEGG_PATHWAYS_IN_CANCER
piroxicam	KEGG_SMALL_CELL_LUNG_CANCER
piroxicam	KEGG_ARACHIDONIC_ACID_METABOLISM
pindolol	KEGG_CALCIUM_SIGNALING_PATHWAY
pindolol	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
pindolol	KEGG_GAP_JUNCTION
pindolol	KEGG_CALCIUM_SIGNALING_PATHWAY
pindolol	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
pindolol	KEGG_GAP_JUNCTION
pindolol	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
pimozide	KEGG_CALCIUM_SIGNALING_PATHWAY
pimozide	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
pimozide	KEGG_GAP_JUNCTION
pimozide	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
pimozide	KEGG_MAPK_SIGNALING_PATHWAY
pimozide	KEGG_CALCIUM_SIGNALING_PATHWAY
pilocarpine	KEGG_CALCIUM_SIGNALING_PATHWAY
pilocarpine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
pilocarpine	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
pilocarpine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
pilocarpine	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
pilocarpine	KEGG_CALCIUM_SIGNALING_PATHWAY
pilocarpine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
pilocarpine	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
pilocarpine	KEGG_CALCIUM_SIGNALING_PATHWAY
pilocarpine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
pilocarpine	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
pilocarpine	KEGG_CALCIUM_SIGNALING_PATHWAY
pilocarpine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
pilocarpine	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
phenylephrine	KEGG_CALCIUM_SIGNALING_PATHWAY
phenylephrine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
phenylephrine	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION
phenylephrine	KEGG_CALCIUM_SIGNALING_PATHWAY
phenylephrine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
phenylephrine	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION
phenylephrine	KEGG_CALCIUM_SIGNALING_PATHWAY
phenylephrine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
phenylephrine	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION
phenelzine	KEGG_PARKINSONS_DISEASE
phenelzine	KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM
phenelzine	KEGG_ARGININE_AND_PROLINE_METABOLISM
phenelzine	KEGG_HISTIDINE_METABOLISM
phenelzine	KEGG_TYROSINE_METABOLISM
phenelzine	KEGG_PHENYLALANINE_METABOLISM
phenelzine	KEGG_TRYPTOPHAN_METABOLISM
phenelzine	KEGG_DRUG_METABOLISM_CYTOCHROME_P450
phenelzine	KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM
phenelzine	KEGG_ARGININE_AND_PROLINE_METABOLISM
phenelzine	KEGG_HISTIDINE_METABOLISM
phenelzine	KEGG_TYROSINE_METABOLISM
phenelzine	KEGG_PHENYLALANINE_METABOLISM
phenelzine	KEGG_TRYPTOPHAN_METABOLISM
phenelzine	KEGG_DRUG_METABOLISM_CYTOCHROME_P450
phenelzine	KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM
phenelzine	KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM
phenelzine	KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM
phenelzine	KEGG_BETA_ALANINE_METABOLISM
phenelzine	KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM
phenelzine	KEGG_BUTANOATE_METABOLISM
phenelzine	KEGG_TYPE_I_DIABETES_MELLITUS
phenelzine	KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM
phenelzine	KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION
phenelzine	KEGG_BETA_ALANINE_METABOLISM
phenelzine	KEGG_PROPANOATE_METABOLISM
phenelzine	KEGG_BUTANOATE_METABOLISM
perphenazine	KEGG_CALCIUM_SIGNALING_PATHWAY
perphenazine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
perphenazine	KEGG_CALCIUM_SIGNALING_PATHWAY
perphenazine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
perphenazine	KEGG_CALCIUM_SIGNALING_PATHWAY
perphenazine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
perphenazine	KEGG_GAP_JUNCTION
perphenazine	KEGG_CALCIUM_SIGNALING_PATHWAY
perphenazine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
perphenazine	KEGG_GAP_JUNCTION
pergolide	KEGG_CALCIUM_SIGNALING_PATHWAY
pergolide	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
pergolide	KEGG_GAP_JUNCTION
pergolide	KEGG_CALCIUM_SIGNALING_PATHWAY
pergolide	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
pergolide	KEGG_GAP_JUNCTION
pergolide	KEGG_CALCIUM_SIGNALING_PATHWAY
pergolide	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
pergolide	KEGG_GAP_JUNCTION
pergolide	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
pergolide	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
pergolide	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
pergolide	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
pergolide	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
pergolide	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
pergolide	KEGG_CALCIUM_SIGNALING_PATHWAY
pergolide	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
pergolide	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION
pergolide	KEGG_CALCIUM_SIGNALING_PATHWAY
pergolide	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
pergolide	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION
pergolide	KEGG_CALCIUM_SIGNALING_PATHWAY
pergolide	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
pergolide	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION
pentoxifylline	KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS
pentoxifylline	KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM
pentoxifylline	KEGG_DILATED_CARDIOMYOPATHY
pentoxifylline	KEGG_MAPK_SIGNALING_PATHWAY
pentoxifylline	KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION
pentoxifylline	KEGG_APOPTOSIS
pentoxifylline	KEGG_TGF_BETA_SIGNALING_PATHWAY
pentoxifylline	KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY
pentoxifylline	KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY
pentoxifylline	KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY
pentoxifylline	KEGG_HEMATOPOIETIC_CELL_LINEAGE
pentoxifylline	KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY
pentoxifylline	KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY
pentoxifylline	KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY
pentoxifylline	KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
pentoxifylline	KEGG_TYPE_II_DIABETES_MELLITUS
pentoxifylline	KEGG_TYPE_I_DIABETES_MELLITUS
pentoxifylline	KEGG_ALZHEIMERS_DISEASE
pentoxifylline	KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS
pentoxifylline	KEGG_LEISHMANIA_INFECTION
pentoxifylline	KEGG_ASTHMA
pentoxifylline	KEGG_ALLOGRAFT_REJECTION
pentoxifylline	KEGG_GRAFT_VERSUS_HOST_DISEASE
pentoxifylline	KEGG_PURINE_METABOLISM
pentoxifylline	KEGG_PURINE_METABOLISM
pentoxifylline	KEGG_PURINE_METABOLISM
pentoxifylline	KEGG_PURINE_METABOLISM
pentoxifylline	KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM
pentoxifylline	KEGG_PURINE_METABOLISM
pentoxifylline	KEGG_PYRIMIDINE_METABOLISM
pentoxifylline	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
pentoxifylline	KEGG_CALCIUM_SIGNALING_PATHWAY
pentoxifylline	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
pentoxifylline	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION
pentoxifylline	KEGG_CALCIUM_SIGNALING_PATHWAY
pentoxifylline	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
pentoxifylline	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION
pentoxifylline	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
pemetrexed	KEGG_PYRIMIDINE_METABOLISM
pemetrexed	KEGG_ONE_CARBON_POOL_BY_FOLATE
pemetrexed	KEGG_PURINE_METABOLISM
pemetrexed	KEGG_ONE_CARBON_POOL_BY_FOLATE
pemetrexed	KEGG_ONE_CARBON_POOL_BY_FOLATE
pemetrexed	KEGG_FOLATE_BIOSYNTHESIS
pemetrexed	KEGG_PURINE_METABOLISM
pemetrexed	KEGG_ONE_CARBON_POOL_BY_FOLATE
paroxetine	KEGG_CALCIUM_SIGNALING_PATHWAY
paroxetine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
paroxetine	KEGG_GAP_JUNCTION
paroxetine	KEGG_CALCIUM_SIGNALING_PATHWAY
paroxetine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
paroxetine	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
paroxetine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
paroxetine	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
paroxetine	KEGG_CALCIUM_SIGNALING_PATHWAY
paroxetine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
paroxetine	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
paroxetine	KEGG_CALCIUM_SIGNALING_PATHWAY
paroxetine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
paroxetine	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
paroxetine	KEGG_CALCIUM_SIGNALING_PATHWAY
paroxetine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
paroxetine	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
pancuronium	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
pancuronium	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
pancuronium	KEGG_CALCIUM_SIGNALING_PATHWAY
pancuronium	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
pancuronium	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
pancuronium	KEGG_CALCIUM_SIGNALING_PATHWAY
pancuronium	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
pancuronium	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
paclitaxel	KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION
paclitaxel	KEGG_GAP_JUNCTION
paclitaxel	KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION
paclitaxel	KEGG_GAP_JUNCTION
paclitaxel	KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION
paclitaxel	KEGG_GAP_JUNCTION
paclitaxel	KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION
paclitaxel	KEGG_GAP_JUNCTION
paclitaxel	KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION
paclitaxel	KEGG_GAP_JUNCTION
paclitaxel	KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION
paclitaxel	KEGG_GAP_JUNCTION
paclitaxel	KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION
paclitaxel	KEGG_GAP_JUNCTION
paclitaxel	KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION
paclitaxel	KEGG_GAP_JUNCTION
paclitaxel	KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION
paclitaxel	KEGG_GAP_JUNCTION
paclitaxel	KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION
paclitaxel	KEGG_GAP_JUNCTION
paclitaxel	KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION
paclitaxel	KEGG_GAP_JUNCTION
paclitaxel	KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION
paclitaxel	KEGG_GAP_JUNCTION
paclitaxel	KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION
paclitaxel	KEGG_GAP_JUNCTION
paclitaxel	KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION
paclitaxel	KEGG_GAP_JUNCTION
paclitaxel	KEGG_MAPK_SIGNALING_PATHWAY
paclitaxel	KEGG_ALZHEIMERS_DISEASE
oxybutynin	KEGG_CALCIUM_SIGNALING_PATHWAY
oxybutynin	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
oxybutynin	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
oxybutynin	KEGG_CALCIUM_SIGNALING_PATHWAY
oxybutynin	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
oxybutynin	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
oxybutynin	KEGG_CALCIUM_SIGNALING_PATHWAY
oxybutynin	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
oxybutynin	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
oxaprozin	KEGG_ARACHIDONIC_ACID_METABOLISM
oxaprozin	KEGG_VEGF_SIGNALING_PATHWAY
oxaprozin	KEGG_LEISHMANIA_INFECTION
oxaprozin	KEGG_PATHWAYS_IN_CANCER
oxaprozin	KEGG_SMALL_CELL_LUNG_CANCER
oxaprozin	KEGG_ARACHIDONIC_ACID_METABOLISM
orlistat	KEGG_GLYCEROLIPID_METABOLISM
orlistat	KEGG_GLYCEROLIPID_METABOLISM
orlistat	KEGG_INSULIN_SIGNALING_PATHWAY
olanzapine	KEGG_CALCIUM_SIGNALING_PATHWAY
olanzapine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
olanzapine	KEGG_CALCIUM_SIGNALING_PATHWAY
olanzapine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
olanzapine	KEGG_CALCIUM_SIGNALING_PATHWAY
olanzapine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
olanzapine	KEGG_CALCIUM_SIGNALING_PATHWAY
olanzapine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
olanzapine	KEGG_GAP_JUNCTION
olanzapine	KEGG_CALCIUM_SIGNALING_PATHWAY
olanzapine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
olanzapine	KEGG_GAP_JUNCTION
olanzapine	KEGG_CALCIUM_SIGNALING_PATHWAY
olanzapine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
olanzapine	KEGG_GAP_JUNCTION
olanzapine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
olanzapine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
olanzapine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
olanzapine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
olanzapine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
olanzapine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
olanzapine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
olanzapine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
olanzapine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
olanzapine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
olanzapine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
olanzapine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
olanzapine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
olanzapine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
olanzapine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
olanzapine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
olanzapine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
olanzapine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
olanzapine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
olanzapine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
olanzapine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
olanzapine	KEGG_CALCIUM_SIGNALING_PATHWAY
olanzapine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
olanzapine	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
olanzapine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
olanzapine	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
olanzapine	KEGG_CALCIUM_SIGNALING_PATHWAY
olanzapine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
olanzapine	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
olanzapine	KEGG_CALCIUM_SIGNALING_PATHWAY
olanzapine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
olanzapine	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
olanzapine	KEGG_CALCIUM_SIGNALING_PATHWAY
olanzapine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
olanzapine	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
olanzapine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
olanzapine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
olanzapine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
olanzapine	KEGG_CALCIUM_SIGNALING_PATHWAY
olanzapine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
olanzapine	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION
olanzapine	KEGG_CALCIUM_SIGNALING_PATHWAY
olanzapine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
olanzapine	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION
octreotide	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
octreotide	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
octreotide	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
nortriptyline	KEGG_CALCIUM_SIGNALING_PATHWAY
nortriptyline	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
nortriptyline	KEGG_CALCIUM_SIGNALING_PATHWAY
nortriptyline	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
nortriptyline	KEGG_GAP_JUNCTION
nortriptyline	KEGG_CALCIUM_SIGNALING_PATHWAY
nortriptyline	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
nortriptyline	KEGG_GAP_JUNCTION
nortriptyline	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
nortriptyline	KEGG_CALCIUM_SIGNALING_PATHWAY
nortriptyline	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
nortriptyline	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
nortriptyline	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
nortriptyline	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
nortriptyline	KEGG_CALCIUM_SIGNALING_PATHWAY
nortriptyline	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
nortriptyline	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
nortriptyline	KEGG_CALCIUM_SIGNALING_PATHWAY
nortriptyline	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
nortriptyline	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
nortriptyline	KEGG_CALCIUM_SIGNALING_PATHWAY
nortriptyline	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
nortriptyline	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
nortriptyline	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
nortriptyline	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
nortriptyline	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
nortriptyline	KEGG_CALCIUM_SIGNALING_PATHWAY
nortriptyline	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
nortriptyline	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION
nortriptyline	KEGG_CALCIUM_SIGNALING_PATHWAY
nortriptyline	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
nortriptyline	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION
nortriptyline	KEGG_CALCIUM_SIGNALING_PATHWAY
nortriptyline	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
nortriptyline	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION
norepinephrine	KEGG_PARKINSONS_DISEASE
norepinephrine	KEGG_PHENYLALANINE_METABOLISM
norepinephrine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
norepinephrine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
norepinephrine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
norepinephrine	KEGG_CALCIUM_SIGNALING_PATHWAY
norepinephrine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
norepinephrine	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION
norepinephrine	KEGG_CALCIUM_SIGNALING_PATHWAY
norepinephrine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
norepinephrine	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION
norepinephrine	KEGG_CALCIUM_SIGNALING_PATHWAY
norepinephrine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
norepinephrine	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION
nisoldipine	KEGG_CARDIAC_MUSCLE_CONTRACTION
nisoldipine	KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM
nisoldipine	KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC
nisoldipine	KEGG_DILATED_CARDIOMYOPATHY
nisoldipine	KEGG_MAPK_SIGNALING_PATHWAY
nisoldipine	KEGG_CALCIUM_SIGNALING_PATHWAY
nisoldipine	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION
nisoldipine	KEGG_GNRH_SIGNALING_PATHWAY
nisoldipine	KEGG_ALZHEIMERS_DISEASE
nisoldipine	KEGG_CARDIAC_MUSCLE_CONTRACTION
nisoldipine	KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM
nisoldipine	KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC
nisoldipine	KEGG_DILATED_CARDIOMYOPATHY
nisoldipine	KEGG_MAPK_SIGNALING_PATHWAY
nisoldipine	KEGG_CALCIUM_SIGNALING_PATHWAY
nisoldipine	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION
nisoldipine	KEGG_GNRH_SIGNALING_PATHWAY
nisoldipine	KEGG_ALZHEIMERS_DISEASE
nisoldipine	KEGG_CARDIAC_MUSCLE_CONTRACTION
nisoldipine	KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM
nisoldipine	KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC
nisoldipine	KEGG_DILATED_CARDIOMYOPATHY
nisoldipine	KEGG_MAPK_SIGNALING_PATHWAY
